11.46,12.06,11.41,11.95,36058
12.12,12.43,12.01,12.13,36929
12.17,12.5,12.09,12.3,28050
12.27,12.62,12.16,12.46,24575
12.4,12.63,12.12,12.55,23652
12.68,12.72,12.34,12.56,22659
12.32,12.51,12.09,12.17,29635
12.12,12.28,11.5,11.53,40782
11.42,11.56,11.31,11.36,34394
11.44,11.65,11.1,11.65,30931
11.59,11.66,11.44,11.63,36801
12.16,12.68,12.16,12.68,23121
12.58,13.39,12.47,13.36,25391
13.39,13.74,12.99,13.07,35461
12.94,13.56,12.83,13.56,22347
13.57,14.411,13.46,14.21,45781
14.3,15.54,14.14,15.46,57480
15.5,15.91,14.59,14.8,59895
14.85,15.25,14.43,14.99,32270
14.74,14.98,14.5,14.53,30633
14.74,15.32,14.65,15.27,25512
15.32,15.33,14.61,14.61,29355
14.81,14.89,13.74,13.87,32885
13.8,13.96,13.56,13.8,29859
13.8,14.35,13.8,14.28,27453
14.33,14.76,14.21,14.68,35972
14.78,14.91,14.39,14.75,57625
14.67,14.7,13.92,13.95,47251
13.7,14.52,13.5,14.09,39082
13.78,14.49,13.7,14.36,31621
14.51,15.05,14.3,14.55,30726
14.4,14.6943,14.19,14.52,23878
14.72,15.32,14.71,15.15,29027
15,15.5,14.96,15.39,24507
15.58,15.67,15.35,15.47,10884
15.4,15.52,15.07,15.3,19541
15.18,16.05,15.18,15.96,33316
15.92,15.92,15.59,15.68,25530
15.41,15.52,15.06,15.07,30694
15.34,15.52,15.22,15.25,34168
15.28,15.28,14.75,14.82,20911
14.75,15.27,14.56,14.63,24463
14.63,14.89,14.27,14.86,20251
14.75,14.94,14.36,14.41,21058
14.56,14.81,14.16,14.19,23732
14.25,14.31,13.73,13.76,25686
13.58,13.71,12.61,12.68,70736
12.73,12.95,12.5,12.77,35104
12.51,12.79,12.35,12.55,27609
12.79,13.385,12.67,13.34,34615
13.29,13.38,13.07,13.22,33973
13.29,13.6,13.19,13.5,23839
13.38,13.67,13.24,13.28,20648
13.39,13.61,13.17,13.48,20326
13.71,14.33,13.58,14.01,23970
13.85,14.09,13.74,13.74,20895
13.69,13.8,13.4,13.77,20913
13.63,13.63,13.05,13.11,24832
13.23,13.43,13.03,13.38,23126
13.69,13.9,13.46,13.6,19583
13.47,13.47,12.84,13.11,26501
13.11,13.44,13.1,13.29,9666
12.8,13.12,12.68,12.85,8474
12.83,13.54,12.83,13.51,26215
13.67,13.95,13.52,13.86,27883
13.77,14.31,13.77,14.23,27385
14.25,14.69,14.09,14.15,31737
14.41,14.81,14.41,14.78,36622
14.69,14.84,14.48,14.6,27229
14.39,14.83,14.36,14.66,23966
14.74,14.84,14.54,14.71,18090
14.79,14.81,14.5,14.62,24109
14.65,14.89,14.6,14.85,12741
14.91,15.39,14.68,15.35,20621
15.13,15.39,15.04,15.19,27346
15.27,15.48,15.19,15.27,20472
15.16,15.29,15.07,15.14,18232
