151.8,153.28,151.03,153.25,5204
152.96,153.37,150.66,150.8,5927
151.27,151.81,149.69,149.98,8689
149.76,151.95,149.42,150.22,6983
149.7,150.23,147.81,149.07,8632
149.6,150.57,147,148.45,11217
146.61,147.56,145.76,147.25,11537
146.34,147.95,144.24,144.94,10060
145.14,146.17,144.2,145.25,5781
145.38,148.98,144.77,148.81,8172
148.95,148.99,147.25,148.18,4621
149.84,150.3,148.04,149.32,6081
149.31,150.23,147.88,149.4,5725
148.75,149.16,145.87,146.45,9961
145.34,147.44,144.82,147.2,5787
147.36,147.76,145.36,147.28,8256
147.59,148.76,146.42,147.41,6221
147.56,148.97,146.73,147.37,6167
146.91,152.55,146.88,152.09,15510
151.81,154.31,150,153.55,9015
154.69,154.69,151.74,152.92,8698
148.61,148.94,141.44,141.5,39022
142.72,144.4,142.05,142.5,16205
142.18,144.501,142,143.97,11592
143.98,145.44,142.41,142.77,8626
143.26,146.76,143.26,145.98,15280
145.17,147,144.45,146.22,9944
145.77,147.06,144.13,145.62,13803
144.21,147.32,143.82,146.05,11320
145.7,147.12,144.57,145.14,11861
146.24,147.66,145.33,147.08,9279
146.59,147.4,144.7,147.21,7777
147.5,148.78,146.86,147.12,6061
147.11,147.74,145.05,145.92,7460
146.12,146.83,144.4,144.87,7464
144.82,145.92,143.86,144.7,6634
145,145.89,143.4,143.95,11636
143.41,145.36,143.21,144.67,9082
143.81,145.91,143.81,144.52,7396
143.84,145.34,142.25,144,13629
143.9,143.9,140.4,140.94,13778
141.07,142,137.98,137.99,11664
137.47,139.45,137.19,139.1,9294
139.59,139.59,137.28,137.62,8408
137.51,139.15,137.03,137.46,5570
137.46,138.79,135.68,137.17,9155
136.55,138.97,136.34,136.42,10667
140.16,140.835,138.01,140.21,5408
139.98,141.37,138.58,140.32,5508
141.01,143.67,140.33,143.24,5908
142.76,143.6,142.11,143.35,5303
144.26,148.32,144.01,147.51,11911
146.4,146.45,143.96,144.19,8227
144.16,145.3,143.01,143.67,4322
143.71,144,142,143.03,8936
141.75,143.19,141.43,142.62,4765
