34.42,35,32.53,32.85,493973
35,35.45,33.64,33.85,310505
34.67,34.75,33.61,33.97,176934
34.13,38.05,33.28,37.69,274354
40.35,50.04,39.25,47.84,1490301
52.98,55.9,45.55,50.23,1307348
45.07,47.67,42.8,45.33,695993
41.04,43.15,35.65,36,872379
34.25,39.92,32.66,37.95,994155
41.59,42.01,39.5,41.75,568466
43.28,43.73,39.45,40.05,504582
36.09,39.86,35.55,38.89,552941
38.45,40.75,36.8,37.85,466686
37.27,38.68,36.63,37.55,382166
36.53,41.3,36.3,41.11,556658
42.22,43.05,38.08,38.8,525902
40.48,41.29,39.59,40.32,353441
40.22,40.95,39,39.43,242054
40.25,40.8,39.12,39.91,212114
39.33,49.94,39.23,48.4,1148925
52.47,54.4,45.55,45.8,1234558
47.17,49.56,46.03,46.71,676919
47.95,49.11,44.1,45,515709
44.91,45.93,42.91,44.6,330452
45.35,47.06,44.45,46.14,325726
46.7,47.49,45.02,45.22,298762
45.78,46.07,43.18,44.11,288311
43.57,43.68,40.15,40.9,268265
39.05,43.33,36.86,43.08,470580
43.97,44,41.56,42.75,302133
44.03,46.5,43.06,44.83,450337
44.45,46.83,43.8,45.9,290507
46.56,47.42,43.4,43.75,373933
43.87,44.75,43.37,44.22,181166
44.8,45.15,43.4,44.4,173152
44.58,45.67,43.8,44.53,217326
45.14,45.4,43.75,44.41,188074
44.67,46.55,44.09,44.61,325309
44.09,44.6,42.6,43.2,230694
43.58,43.69,40.63,41.17,263897
40.83,42.19,39.58,40.43,218125
39.8025,41.15,38.87,39.03,178898
39.16,41.95,37.76,41.49,292034
40.85,41.45,38.65,38.9,184318
39.29,39.58,35.52,36.25,248598
35.67,36.24,34,34.01,230402
33.37,36.68,33.13,35.33,342579
37.17,39.95,36.88,39.28,310200
35.44,37.1672,35.05,35.48,403373
36.22,36.62,35.88,36.18,161051
38.96,39.35,37.08,37.59,305099
36.68,37.99,36.02,36.75,288144
37.09,37.44,36.06,36.26,127367
36.26,36.95,36.2,36.39,104035
37.02,37.02,35.61,35.75,119142
35.84,36.43,35.48,36.1,92944
36.05,36.75,36,36.16,70872
36,36.69,35.5,35.66,75390
35.62,35.8,35,35.1,59468
35.63,35.72,35.06,35.28,58785
35.24,35.28,34.27,35,67339
35.24,35.24,34.42,34.68,42396
33.12,33.99,33,33.3,42093
32.48,33.4,28.04,28.4,407784
29.58,31.97,28.83,30.84,425397
31.24,31.68,30.27,31.19,144836
31.29,31.51,29.57,29.89,110913
30.79,31.2,29.6,30.12,86633
30.05,31.46,29.92,30.17,88464
29.7,30.14,29.32,29.99,61492
30.1,30.11,29.42,29.66,53710
29.79,30.29,28.745,28.93,69824
29.04,29.09,27.4,28.37,122638
28.38,29.98,27.51,29.08,133503
28.58,29.68,28.3,28.93,94329
29.27,29.45,28.56,28.95,55799
28.49,28.97,28,28.21,93813
28.39,28.48,27.85,28.19,71932
28.3,28.38,27.96,28.06,55370
28.07,31.91,28.01,31.05,291568
30.51,30.87,29.17,29.41,102462
29.69,30.73,29.01,30.12,53272
30.93,32.8,30.76,31.5,156122
32.2,32.25,31.13,31.66,64651
31.25,31.54,30.46,30.6,49730
30.65,31.09,29.97,29.98,52354
30.53,30.54,29.41,29.89,77547
29.98,30.36,29.15,29.33,89204
29.35,29.4,28.76,29.14,71689
29,29.1,28.27,28.58,92442
28.63,30.2,28.61,29.34,127073
29.83,30.27,29.04,29.63,107306
29.49,30.15,28.27,28.46,90455
28.99,29.25,28.3499,29.06,61442
28.72,28.89,28.3701,28.6,61457
28.56,28.65,28.04,28.06,55479
28.05,29.57,27.29,28.25,181878
28.06,29.1,27.78,27.96,69169
28.01,28.78,27.42,27.55,80236
27.69,27.75,26.35,26.5,59054
26.74,27,25.5,26.09,66763
25.7,25.94,24.08,24.4,85855
24.48,25.19,23.04,24.91,164355
25.85,26.02,24.05,24.16,71225
24.53,24.74,24.08,24.23,57119
24.38,24.5,23.44,23.96,46393
23.99,24.4,23.67,23.97,58783
23.89,24.45,23.71,23.79,48191
23.53,23.74,22.56,22.59,59560
22.5,22.62,21.54,22.41,74988
22.27,22.8,21.8,22.16,42942
22.38,23.8,22.15,23.14,97105
23.21,27.64,22.9534,26.92,316333
26.5,28.65,26.02,26.3,311526
25.82,27.12,25.38,26.82,133962
27.43,27.89,27.05,27.43,68954
